ID,dataset,split,premise,hypothesis,gold_label,has_reference_relation,prompt,model,repeat,raw_response,KB,error
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,openai/gpt-5.4,4,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,openai/gpt-5.4,5,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,google/gemini-3.5-flash,1,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,google/gemini-3.5-flash,2,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,google/gemini-3.5-flash,3,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,google/gemini-3.5-flash,4,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
9584,sick,dev,The woman is holding the paintbrush next to the artist's easel,The lady is holding the paintbrush next to the artist's easel,entailment,TRUE,lasha,google/gemini-3.5-flash,5,"answer: entailment
relations: { entails(woman, lady) }","isa_wn(woman, lady)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,"answer: entailment
relations: { entails(woman and man, people), entails(large cake, cake) }","isa_wn(woman and man, people); isa_wn(large cake, cake)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,"answer: entailment
relations: { entails(woman, people), entails(man, people), entails(large cake, cake) }","isa_wn(woman, people); isa_wn(man, people); isa_wn(large cake, cake)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,"answer: entailment
relations: { entails(woman, people), entails(man, people), entails(large cake, cake) }","isa_wn(woman, people); isa_wn(man, people); isa_wn(large cake, cake)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,"answer: entailment
relations: { entails(woman and man, people), entails(large cake, cake) }","isa_wn(woman and man, people); isa_wn(large cake, cake)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,"answer: entailment
relations: { entails(woman and man, people), entails(large cake, cake) }","isa_wn(woman and man, people); isa_wn(large cake, cake)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-oss-20b,1,"answer: entailment
relations: { entails(large cake, cake), entails(woman and man, people) }","isa_wn(large cake, cake); isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-oss-20b,2,"answer: entailment
relations: { entails(large cake, cake), entails(woman and man, people) }","isa_wn(large cake, cake); isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-oss-20b,3,"answer: entailment
relations: { entails(large cake, cake), entails(woman and man, people) }","isa_wn(large cake, cake); isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-oss-20b,4,"answer: entailment
relations: { entails(large cake, cake), entails(woman and man, people) }","isa_wn(large cake, cake); isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-oss-20b,5,"answer: entailment
relations: { entails(woman and man, people), entails(large cake, cake) }","isa_wn(woman and man, people); isa_wn(large cake, cake)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(woman, person), entails(man, person), entails(cutting, cut) }","isa_wn(woman, person); isa_wn(man, person); isa_wn(cutting, cut)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(woman, person), entails(man, person), entails(cutting, cut) }","isa_wn(woman, person); isa_wn(man, person); isa_wn(cutting, cut)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(woman, person), entails(man, person), entails(cutting, cut) }","isa_wn(woman, person); isa_wn(man, person); isa_wn(cutting, cut)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(woman, person), entails(man, person), entails(cutting, cut) }","isa_wn(woman, person); isa_wn(man, person); isa_wn(cutting, cut)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(woman, person), entails(man, person), entails(cutting, cut) }","isa_wn(woman, person); isa_wn(man, person); isa_wn(cutting, cut)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4,1,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4,2,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4,3,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4,4,"answer: entailment
relations: { entails(woman, person), entails(man, person) }","isa_wn(woman, person); isa_wn(man, person)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,openai/gpt-5.4,5,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.5-flash,1,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.5-flash,2,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.5-flash,3,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.5-flash,4,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
96056569.jpg#3r1e,snli,dev,A woman and man are cutting a large cake.,People are cutting a cake.,entailment,TRUE,lasha,google/gemini-3.5-flash,5,"answer: entailment
relations: { entails(woman and man, people) }","isa_wn(woman and man, people)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,"answer: entailment
relations: { entails(escorting, leading) }","isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,"answer: entailment
relations: { entails(escorting, leading) }","isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,"answer: entailment
relations: { entails(escorting, leading) }","isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-oss-20b,1,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-oss-20b,2,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-oss-20b,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-oss-20b,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-oss-20b,5,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(shirtless, bare), entails(escorting, leading) }","isa_wn(shirtless, bare); isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(shirtless, bare), entails(escorting, leading) }","isa_wn(shirtless, bare); isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(shirtless, bare), entails(escorting, leading) }","isa_wn(shirtless, bare); isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(shirtless, bare), entails(escorting, leading) }","isa_wn(shirtless, bare); isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(shirtless, bare), entails(escorting, leading) }","isa_wn(shirtless, bare); isa_wn(escorting, leading)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4,1,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4,2,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,openai/gpt-5.4,5,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.5-flash,1,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.5-flash,2,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.5-flash,3,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.5-flash,4,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9668,sick,train,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment,TRUE,lasha,google/gemini-3.5-flash,5,"answer: entailment
relations: { entails(escort, lead) }","isa_wn(escort, lead)",
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-oss-20b,1,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-oss-20b,2,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-oss-20b,3,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-oss-20b,4,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,openai/gpt-oss-20b,5,answer: non-entailment,NO_RELATION,
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(dog, animal), entails(black and white, black and white), entails(huge, large), entails(stick, branch), entails(green grass, field) }","isa_wn(dog, animal); isa_wn(black and white, black and white); isa_wn(huge, large); isa_wn(stick, branch); isa_wn(green grass, field)",
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(dog, animal), entails(black and white, black and white), entails(huge, large), entails(stick, branch), entails(green grass, field) }","isa_wn(dog, animal); isa_wn(black and white, black and white); isa_wn(huge, large); isa_wn(stick, branch); isa_wn(green grass, field)",
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(dog, animal), entails(black and white, black and white), entails(huge, large), entails(stick, branch), entails(green grass, field) }","isa_wn(dog, animal); isa_wn(black and white, black and white); isa_wn(huge, large); isa_wn(stick, branch); isa_wn(green grass, field)",
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(dog, animal), entails(black and white, black and white), entails(huge, large), entails(stick, branch), entails(green grass, field) }","isa_wn(dog, animal); isa_wn(black and white, black and white); isa_wn(huge, large); isa_wn(stick, branch); isa_wn(green grass, field)",
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(dog, animal), entails(black and white, black and white), entails(huge, large), entails(stick, branch), entails(green grass, field) }","isa_wn(dog, animal); isa_wn(black and white, black and white); isa_wn(huge, large); isa_wn(stick, branch); isa_wn(green grass, field)",
9713,sick,dev,A black and white dog is carrying a huge stick on the green grass,A black and white dog with a large branch is running in the field,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,answer: non-entailment,NO_RELATION,
