model,prompt_style,problem_id,dataset,split,gold_label,pred_no_kb,status_no_kb,pred_with_raw_kb,status_with_raw_kb,raw_correct,pred_with_kb,status_with_kb,normalised_correct,final_status,fixed_by,kb_raw_count,kb_filtered_count,kb_raw,kb_filtered,kb_details,llm_error
deepseek/deepseek-v4-pro,legacy_icl,4181,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(eat, bite)""]","[""isa_wn(eat, bite)""]","[{""relation"": ""isa_wn(eat, bite)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(eat, bite)""}]",
deepseek/deepseek-v4-pro,legacy_icl,4766,sick,train,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,1,"[""isa_wn(roast, cook)""]","[""isa_wn(cook, roast)""]","[{""relation"": ""isa_wn(cook, roast)"", ""provenance"": ""derived_swap"", ""original_text"": ""isa_wn(roast, cook)""}]",
deepseek/deepseek-v4-pro,legacy_icl,4974,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hedgehog, small animal)""]","[""isa_wn(hedgehog, small animal)""]","[{""relation"": ""isa_wn(hedgehog, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hedgehog, small animal)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5149,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(cord, rope)""]","[""isa_wn(cord, rope)""]","[{""relation"": ""isa_wn(cord, rope)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cord, rope)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5198,sick,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,2,2,"[""isa_wn(boy, child)"", ""isa_wn(say word, talk)""]","[""isa_wn(boy, child)"", ""isa_wn(say word, talk)""]","[{""relation"": ""isa_wn(boy, child)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, child)""}, {""relation"": ""isa_wn(say word, talk)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(say word, talk)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5435,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(baby panda, cub)""]","[""isa_wn(baby panda, cub)""]","[{""relation"": ""isa_wn(baby panda, cub)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(baby panda, cub)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5462,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(boy, guy)""]","[""isa_wn(boy, guy)""]","[{""relation"": ""isa_wn(boy, guy)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, guy)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5554,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(aim, handle)""]","[""isa_wn(aim, handle)""]","[{""relation"": ""isa_wn(aim, handle)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(aim, handle)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5555,sick,train,entailment,neutral,success,contradiction,success,False,contradiction,success,False,kb_not_solved,,1,1,"[""disj(aim, draw)""]","[""disj(aim, draw)""]","[{""relation"": ""disj(aim, draw)"", ""provenance"": ""llm"", ""original_text"": ""disj(aim, draw)""}]",
deepseek/deepseek-v4-pro,legacy_icl,6584,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,normalised_kb_solved,both,1,2,"[""isa_wn(young female, young girl)""]","[""isa_wn(young female, young girl)"", ""isa_wn(female, girl)""]","[{""relation"": ""isa_wn(young female, young girl)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(young female, young girl)""}, {""relation"": ""isa_wn(female, girl)"", ""provenance"": ""derived_diff"", ""original_text"": ""isa_wn(young female, young girl)""}]",
deepseek/deepseek-v4-pro,legacy_icl,8624,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(against, near)""]","[""isa_wn(against, near)""]","[{""relation"": ""isa_wn(against, near)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(against, near)""}]",
deepseek/deepseek-v4-pro,legacy_icl,3586,sick,dev,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,1,"[""isa_wn(practice, play)""]","[""isa_wn(play, practice)""]","[{""relation"": ""isa_wn(play, practice)"", ""provenance"": ""derived_swap"", ""original_text"": ""isa_wn(practice, play)""}]",
deepseek/deepseek-v4-pro,legacy_icl,1262,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(perform, play)""]","[""isa_wn(perform, play)""]","[{""relation"": ""isa_wn(perform, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(perform, play)""}]",
deepseek/deepseek-v4-pro,legacy_icl,1497,sick,test,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,2,"[""isa_wn(strumming, playing)""]","[""isa_wn(strumming, playing)"", ""isa_wn(strum, play)""]","[{""relation"": ""isa_wn(strumming, playing)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(strumming, playing)""}, {""relation"": ""isa_wn(strum, play)"", ""provenance"": ""derived_lemma"", ""original_text"": ""isa_wn(strumming, playing)""}]",
deepseek/deepseek-v4-pro,legacy_icl,3641,sick,test,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(woman, person)""]","[""isa_wn(woman, person)""]","[{""relation"": ""isa_wn(woman, person)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(woman, person)""}]",
deepseek/deepseek-v4-pro,legacy_icl,3974,sick,test,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,2,"[""isa_wn(awakening, waking up)""]","[""isa_wn(awakening, waking up)"", ""isa_wn(awaken, wake up)""]","[{""relation"": ""isa_wn(awakening, waking up)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(awakening, waking up)""}, {""relation"": ""isa_wn(awaken, wake up)"", ""provenance"": ""derived_lemma"", ""original_text"": ""isa_wn(awakening, waking up)""}]",
deepseek/deepseek-v4-pro,legacy_icl,4297,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(aircraft, plane)""]","[""isa_wn(aircraft, plane)""]","[{""relation"": ""isa_wn(aircraft, plane)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(aircraft, plane)""}]",
deepseek/deepseek-v4-pro,legacy_icl,4494,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(comb, style)""]","[""isa_wn(comb, style)""]","[{""relation"": ""isa_wn(comb, style)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(comb, style)""}]",
deepseek/deepseek-v4-pro,legacy_icl,4589,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hamster, small animal)""]","[""isa_wn(hamster, small animal)""]","[{""relation"": ""isa_wn(hamster, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hamster, small animal)""}]",
deepseek/deepseek-v4-pro,legacy_icl,4972,sick,test,entailment,neutral,success,contradiction,success,False,contradiction,success,False,kb_not_solved,,1,1,"[""disj(chop, slice)""]","[""disj(chop, slice)""]","[{""relation"": ""disj(chop, slice)"", ""provenance"": ""llm"", ""original_text"": ""disj(chop, slice)""}]",
deepseek/deepseek-v4-pro,legacy_icl,5230,sick,test,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,1,"[""isa_wn(stroll, walk)""]","[""isa_wn(walk, stroll)""]","[{""relation"": ""isa_wn(walk, stroll)"", ""provenance"": ""derived_swap"", ""original_text"": ""isa_wn(stroll, walk)""}]",
deepseek/deepseek-v4-pro,legacy_icl,3629664676.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len26r4e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len66r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,3159569570.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,4294390957.jpg#3r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,1184967930.jpg#4r4e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,2521878609.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,303607405.jpg#4r3e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,436393371.jpg#3r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len84r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,326456451.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len120r5e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,2543017787.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,2647049174.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,2618866067.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len47r3e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len47r4e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,vg_len46r5e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,3228793611.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,3134092148.jpg#3r2e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,2217728745.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,3479245321.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,2741990005.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,3614595423.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,legacy_icl,207584893.jpg#3r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,1792,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(walk, move around)""]","[""isa_wn(walk, move around)""]","[{""relation"": ""isa_wn(walk, move around)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(walk, move around)""}]",
deepseek/deepseek-v4-pro,icl,2281,sick,train,entailment,neutral,success,,pending,False,,pending,False,kb_generation_empty,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2809,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,normalised_kb_solved,both,1,2,"[""isa_wn(cartoon, animated)""]","[""isa_wn(cartoon, animated)"", ""isa_wn(cartoon, animate)""]","[{""relation"": ""isa_wn(cartoon, animated)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cartoon, animated)""}, {""relation"": ""isa_wn(cartoon, animate)"", ""provenance"": ""derived_lemma"", ""original_text"": ""isa_wn(cartoon, animated)""}]",
deepseek/deepseek-v4-pro,icl,3853,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(piano, keyboard)""]","[""isa_wn(piano, keyboard)""]","[{""relation"": ""isa_wn(piano, keyboard)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(piano, keyboard)""}]",
deepseek/deepseek-v4-pro,icl,4181,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(eat, bite)""]","[""isa_wn(eat, bite)""]","[{""relation"": ""isa_wn(eat, bite)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(eat, bite)""}]",
deepseek/deepseek-v4-pro,icl,4766,sick,train,entailment,neutral,success,,pending,False,,pending,False,kb_generation_empty,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,4974,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hedgehog, small animal)""]","[""isa_wn(hedgehog, small animal)""]","[{""relation"": ""isa_wn(hedgehog, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hedgehog, small animal)""}]",
deepseek/deepseek-v4-pro,icl,5149,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(cord, rope)""]","[""isa_wn(cord, rope)""]","[{""relation"": ""isa_wn(cord, rope)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cord, rope)""}]",
deepseek/deepseek-v4-pro,icl,5198,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,2,2,"[""isa_wn(boy, child)"", ""isa_wn(say, talk)""]","[""isa_wn(boy, child)"", ""isa_wn(say, talk)""]","[{""relation"": ""isa_wn(boy, child)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, child)""}, {""relation"": ""isa_wn(say, talk)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(say, talk)""}]",
deepseek/deepseek-v4-pro,icl,5435,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(baby panda, cub)""]","[""isa_wn(baby panda, cub)""]","[{""relation"": ""isa_wn(baby panda, cub)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(baby panda, cub)""}]",
deepseek/deepseek-v4-pro,icl,5462,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(boy, guy)""]","[""isa_wn(boy, guy)""]","[{""relation"": ""isa_wn(boy, guy)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, guy)""}]",
deepseek/deepseek-v4-pro,icl,5554,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(aim, handle)""]","[""isa_wn(aim, handle)""]","[{""relation"": ""isa_wn(aim, handle)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(aim, handle)""}]",
deepseek/deepseek-v4-pro,icl,5555,sick,train,entailment,neutral,success,,pending,False,,pending,False,kb_generation_empty,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,6584,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(young female, girl)""]","[""isa_wn(young female, girl)""]","[{""relation"": ""isa_wn(young female, girl)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(young female, girl)""}]",
deepseek/deepseek-v4-pro,icl,8624,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(against, near)""]","[""isa_wn(against, near)""]","[{""relation"": ""isa_wn(against, near)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(against, near)""}]",
deepseek/deepseek-v4-pro,icl,3586,sick,dev,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(play, practice)""]","[""isa_wn(play, practice)""]","[{""relation"": ""isa_wn(play, practice)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(play, practice)""}]",
deepseek/deepseek-v4-pro,icl,1262,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(perform, play)""]","[""isa_wn(perform, play)""]","[{""relation"": ""isa_wn(perform, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(perform, play)""}]",
deepseek/deepseek-v4-pro,icl,1497,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(strum, play)""]","[""isa_wn(strum, play)""]","[{""relation"": ""isa_wn(strum, play)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(strum, play)""}]",
deepseek/deepseek-v4-pro,icl,3641,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,2,2,"[""isa_wn(woman, person)"", ""isa_wn(handle, hold)""]","[""isa_wn(woman, person)"", ""isa_wn(handle, hold)""]","[{""relation"": ""isa_wn(woman, person)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(woman, person)""}, {""relation"": ""isa_wn(handle, hold)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(handle, hold)""}]",
deepseek/deepseek-v4-pro,icl,3974,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(awaken, wake up)""]","[""isa_wn(awaken, wake up)""]","[{""relation"": ""isa_wn(awaken, wake up)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(awaken, wake up)""}]",
deepseek/deepseek-v4-pro,icl,4297,sick,test,entailment,neutral,success,neutral,success,False,entailment,success,True,normalised_kb_solved,normalised_kb,1,1,"[""isa_wn(plane, aircraft)""]","[""isa_wn(aircraft, plane)""]","[{""relation"": ""isa_wn(aircraft, plane)"", ""provenance"": ""derived_swap"", ""original_text"": ""isa_wn(plane, aircraft)""}]",
deepseek/deepseek-v4-pro,icl,4494,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(comb, style)""]","[""isa_wn(comb, style)""]","[{""relation"": ""isa_wn(comb, style)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(comb, style)""}]",
deepseek/deepseek-v4-pro,icl,4589,sick,test,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hamster, small animal)""]","[""isa_wn(hamster, small animal)""]","[{""relation"": ""isa_wn(hamster, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hamster, small animal)""}]",
deepseek/deepseek-v4-pro,icl,4972,sick,test,entailment,neutral,success,,pending,False,,pending,False,kb_generation_empty,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,5230,sick,test,entailment,neutral,success,,pending,False,,pending,False,kb_generation_empty,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,3629664676.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len26r4e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len66r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,3159569570.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,4294390957.jpg#3r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,1184967930.jpg#4r4e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2521878609.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,303607405.jpg#4r3e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,436393371.jpg#3r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len84r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,326456451.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len120r5e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2543017787.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2647049174.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2618866067.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len47r3e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len47r4e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,vg_len46r5e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,3228793611.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,3134092148.jpg#3r2e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2217728745.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,3479245321.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,2741990005.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,3614595423.jpg#4r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-pro,icl,207584893.jpg#3r1e,snli,train,entailment,-,error,,pending,False,,pending,False,baseline_prover_failed,,0,0,[],[],[],
deepseek/deepseek-v4-flash,legacy_icl,1792,sick,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""isa_wn(walk, move)""]","[""isa_wn(walk, move)""]","[{""relation"": ""isa_wn(walk, move)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(walk, move)""}]",
deepseek/deepseek-v4-flash,legacy_icl,2281,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(open, bite)""]","[""isa_wn(open, bite)""]","[{""relation"": ""isa_wn(open, bite)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(open, bite)""}]",
deepseek/deepseek-v4-flash,legacy_icl,2809,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,normalised_kb_solved,both,1,3,"[""isa_wn(cartoon airplane, animated airplane)""]","[""isa_wn(cartoon airplane, animated airplane)"", ""isa_wn(cartoon airplane, animate airplane)"", ""isa_wn(cartoon, animated)""]","[{""relation"": ""isa_wn(cartoon airplane, animated airplane)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cartoon airplane, animated airplane)""}, {""relation"": ""isa_wn(cartoon airplane, animate airplane)"", ""provenance"": ""derived_lemma"", ""original_text"": ""isa_wn(cartoon airplane, animated airplane)""}, {""relation"": ""isa_wn(cartoon, animated)"", ""provenance"": ""derived_diff"", ""original_text"": ""isa_wn(cartoon airplane, animated airplane)""}]",
deepseek/deepseek-v4-flash,legacy_icl,3853,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(piano, keyboard)""]","[""isa_wn(piano, keyboard)""]","[{""relation"": ""isa_wn(piano, keyboard)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(piano, keyboard)""}]",
deepseek/deepseek-v4-flash,legacy_icl,4181,sick,train,entailment,neutral,success,contradiction,success,False,contradiction,success,False,kb_not_solved,,1,1,"[""disj(eat, bite)""]","[""disj(eat, bite)""]","[{""relation"": ""disj(eat, bite)"", ""provenance"": ""llm"", ""original_text"": ""disj(eat, bite)""}]",
deepseek/deepseek-v4-flash,legacy_icl,4766,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(cook, roast)""]","[""isa_wn(cook, roast)""]","[{""relation"": ""isa_wn(cook, roast)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(cook, roast)""}]",
deepseek/deepseek-v4-flash,legacy_icl,4974,sick,train,entailment,neutral,success,entailment,success,True,entailment,success,True,raw_kb_solved,raw_kb,1,1,"[""isa_wn(hedgehog, small animal)""]","[""isa_wn(hedgehog, small animal)""]","[{""relation"": ""isa_wn(hedgehog, small animal)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(hedgehog, small animal)""}]",
deepseek/deepseek-v4-flash,legacy_icl,5149,sick,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,1,1,"[""disj(cord, rope)""]","[""disj(cord, rope)""]","[{""relation"": ""disj(cord, rope)"", ""provenance"": ""llm"", ""original_text"": ""disj(cord, rope)""}]",
deepseek/deepseek-v4-flash,legacy_icl,5198,sick,train,entailment,neutral,success,neutral,success,False,neutral,success,False,kb_not_solved,,2,2,"[""isa_wn(boy, child)"", ""isa_wn(say word, talk)""]","[""isa_wn(boy, child)"", ""isa_wn(say word, talk)""]","[{""relation"": ""isa_wn(boy, child)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(boy, child)""}, {""relation"": ""isa_wn(say word, talk)"", ""provenance"": ""llm"", ""original_text"": ""isa_wn(say word, talk)""}]",
